StudyID,MetricID,Threshold,Numerator,Denominator,LogDenominator,SnapshotDate
AA-AA-000-0000,kri0002,0,5.015654068,34965.472,10.46211634,2023-05-01
AA-AA-000-0000,kri0002,0,5.043209455,35157.568,10.46759518,2023-05-01
AA-AA-000-0000,kri0002,0,5.070764841,35349.664,10.47304417,2023-05-01
AA-AA-000-0000,kri0002,0,5.098320227,35541.76,10.47846362,2023-05-01
AA-AA-000-0000,kri0002,0,5.125875613,35733.856,10.48385387,2023-05-01
AA-AA-000-0000,kri0002,0,5.153430999,35925.952,10.48921521,2023-05-01
AA-AA-000-0000,kri0002,0,5.180986385,36118.048,10.49454796,2023-05-01
AA-AA-000-0000,kri0002,0,5.208541772,36310.144,10.49985243,2023-05-01
AA-AA-000-0000,kri0002,0,5.236097158,36502.24,10.50512891,2023-05-01
AA-AA-000-0000,kri0002,0,5.263652544,36694.336,10.51037769,2023-05-01
AA-AA-000-0000,kri0002,0,5.29120793,36886.432,10.51559907,2023-05-01
AA-AA-000-0000,kri0002,0,5.318763316,37078.528,10.52079332,2023-05-01
AA-AA-000-0000,kri0002,0,5.346318703,37270.624,10.52596074,2023-05-01
AA-AA-000-0000,kri0002,0,5.373874089,37462.72,10.53110158,2023-05-01
AA-AA-000-0000,kri0002,0,5.401429475,37654.816,10.53621614,2023-05-01
AA-AA-000-0000,kri0002,0,5.428984861,37846.912,10.54130467,2023-05-01
AA-AA-000-0000,kri0002,0,5.456540247,38039.008,10.54636744,2023-05-01
AA-AA-000-0000,kri0002,0,5.484095633,38231.104,10.5514047,2023-05-01
AA-AA-000-0000,kri0002,0,5.51165102,38423.2,10.55641672,2023-05-01
AA-AA-000-0000,kri0002,0,5.539206406,38615.296,10.56140375,2023-05-01
AA-AA-000-0000,kri0002,0,5.566761792,38807.392,10.56636602,2023-05-01
AA-AA-000-0000,kri0002,0,5.594317178,38999.488,10.5713038,2023-05-01
AA-AA-000-0000,kri0002,0,5.621872564,39191.584,10.57621731,2023-05-01
AA-AA-000-0000,kri0002,0,5.649427951,39383.68,10.5811068,2023-05-01
AA-AA-000-0000,kri0002,0,5.676983337,39575.776,10.58597249,2023-05-01
AA-AA-000-0000,kri0002,0,5.704538723,39767.872,10.59081463,2023-05-01
AA-AA-000-0000,kri0002,0,5.732094109,39959.968,10.59563343,2023-05-01
AA-AA-000-0000,kri0002,0,5.759649495,40152.064,10.60042913,2023-05-01
AA-AA-000-0000,kri0002,0,5.787204881,40344.16,10.60520193,2023-05-01
AA-AA-000-0000,kri0002,0,5.814760268,40536.256,10.60995206,2023-05-01
AA-AA-000-0000,kri0002,0,5.842315654,40728.352,10.61467974,2023-05-01
AA-AA-000-0000,kri0002,0,5.86987104,40920.448,10.61938517,2023-05-01
AA-AA-000-0000,kri0002,0,5.897426426,41112.544,10.62406856,2023-05-01
AA-AA-000-0000,kri0002,0,5.924981812,41304.64,10.62873012,2023-05-01
AA-AA-000-0000,kri0002,0,5.952537199,41496.736,10.63337005,2023-05-01
AA-AA-000-0000,kri0002,0,5.980092585,41688.832,10.63798855,2023-05-01
AA-AA-000-0000,kri0002,0,6.007647971,41880.928,10.64258582,2023-05-01
AA-AA-000-0000,kri0002,0,6.035203357,42073.024,10.64716205,2023-05-01
AA-AA-000-0000,kri0002,0,6.062758743,42265.12,10.65171744,2023-05-01
AA-AA-000-0000,kri0002,0,6.090314129,42457.216,10.65625217,2023-05-01
AA-AA-000-0000,kri0002,0,6.117869516,42649.312,10.66076642,2023-05-01
AA-AA-000-0000,kri0002,0,6.145424902,42841.408,10.66526039,2023-05-01
AA-AA-000-0000,kri0002,0,6.172980288,43033.504,10.66973425,2023-05-01
AA-AA-000-0000,kri0002,0,6.200535674,43225.6,10.67418819,2023-05-01
AA-AA-000-0000,kri0002,0,6.22809106,43417.696,10.67862238,2023-05-01
AA-AA-000-0000,kri0002,0,6.255646447,43609.792,10.68303699,2023-05-01
AA-AA-000-0000,kri0002,0,6.283201833,43801.888,10.6874322,2023-05-01
AA-AA-000-0000,kri0002,0,6.310757219,43993.984,10.69180818,2023-05-01
AA-AA-000-0000,kri0002,0,6.338312605,44186.08,10.69616509,2023-05-01
AA-AA-000-0000,kri0002,0,6.365867991,44378.176,10.7005031,2023-05-01
AA-AA-000-0000,kri0002,0,6.393423377,44570.272,10.70482237,2023-05-01
AA-AA-000-0000,kri0002,0,6.420978764,44762.368,10.70912307,2023-05-01
AA-AA-000-0000,kri0002,0,6.44853415,44954.464,10.71340535,2023-05-01
AA-AA-000-0000,kri0002,0,6.476089536,45146.56,10.71766937,2023-05-01
AA-AA-000-0000,kri0002,0,6.503644922,45338.656,10.72191528,2023-05-01
AA-AA-000-0000,kri0002,0,6.531200308,45530.752,10.72614324,2023-05-01
AA-AA-000-0000,kri0002,0,6.558755694,45722.848,10.73035341,2023-05-01
AA-AA-000-0000,kri0002,0,6.586311081,45914.944,10.73454592,2023-05-01
AA-AA-000-0000,kri0002,0,6.613866467,46107.04,10.73872093,2023-05-01
AA-AA-000-0000,kri0002,0,6.641421853,46299.136,10.74287858,2023-05-01
AA-AA-000-0000,kri0002,0,6.668977239,46491.232,10.74701901,2023-05-01
AA-AA-000-0000,kri0002,0,6.696532625,46683.328,10.75114238,2023-05-01
AA-AA-000-0000,kri0002,0,6.724088012,46875.424,10.75524881,2023-05-01
AA-AA-000-0000,kri0002,0,6.751643398,47067.52,10.75933845,2023-05-01
AA-AA-000-0000,kri0002,0,6.779198784,47259.616,10.76341143,2023-05-01
AA-AA-000-0000,kri0002,0,6.80675417,47451.712,10.76746788,2023-05-01
AA-AA-000-0000,kri0002,0,6.834309556,47643.808,10.77150795,2023-05-01
AA-AA-000-0000,kri0002,0,6.861864942,47835.904,10.77553177,2023-05-01
AA-AA-000-0000,kri0002,0,6.889420329,48028,10.77953945,2023-05-01
AA-AA-000-0000,kri0002,0,6.916975715,48220.096,10.78353114,2023-05-01
AA-AA-000-0000,kri0003,-3,0.39456968,29369.096,10.28769824,2023-05-01
AA-AA-000-0000,kri0003,-3,0.809248118,29572.68,10.29460624,2023-05-01
AA-AA-000-0000,kri0003,-3,1.225337201,29776.264,10.30146685,2023-05-01
AA-AA-000-0000,kri0003,-3,1.642822485,29979.848,10.3082807,2023-05-01
AA-AA-000-0000,kri0003,-3,2.061689773,30183.432,10.31504844,2023-05-01
AA-AA-000-0000,kri0003,-3,2.481925105,30387.016,10.32177069,2023-05-01
AA-AA-000-0000,kri0003,-3,2.903514757,30590.6,10.32844805,2023-05-01
AA-AA-000-0000,kri0003,-3,3.32644523,30794.184,10.33508112,2023-05-01
AA-AA-000-0000,kri0003,-3,3.75070325,30997.768,10.34167048,2023-05-01
AA-AA-000-0000,kri0003,-3,4.17627576,31201.352,10.34821671,2023-05-01
AA-AA-000-0000,kri0003,-3,4.603149916,31404.936,10.35472036,2023-05-01
AA-AA-000-0000,kri0003,-3,5.03131308,31608.52,10.36118198,2023-05-01
AA-AA-000-0000,kri0003,-3,5.460752819,31812.104,10.36760213,2023-05-01
AA-AA-000-0000,kri0003,-3,5.891456899,32015.688,10.37398131,2023-05-01
AA-AA-000-0000,kri0003,-3,6.323413278,32219.272,10.38032006,2023-05-01
AA-AA-000-0000,kri0003,-3,6.756610106,32422.856,10.38661889,2023-05-01
AA-AA-000-0000,kri0003,-3,7.191035718,32626.44,10.39287828,2023-05-01
AA-AA-000-0000,kri0003,-3,7.62667863,32830.024,10.39909874,2023-05-01
AA-AA-000-0000,kri0003,-3,8.063527537,33033.608,10.40528075,2023-05-01
AA-AA-000-0000,kri0003,-3,8.501571308,33237.192,10.41142477,2023-05-01
AA-AA-000-0000,kri0003,-3,8.940798979,33440.776,10.41753127,2023-05-01
AA-AA-000-0000,kri0003,-3,9.381199758,33644.36,10.42360071,2023-05-01
AA-AA-000-0000,kri0003,-3,9.822763012,33847.944,10.42963354,2023-05-01
AA-AA-000-0000,kri0003,-3,10.26547827,34051.528,10.43563019,2023-05-01
AA-AA-000-0000,kri0003,-3,10.70933521,34255.112,10.44159109,2023-05-01
AA-AA-000-0000,kri0003,-3,11.15432368,34458.696,10.44751667,2023-05-01
AA-AA-000-0000,kri0003,-3,11.60043366,34662.28,10.45340734,2023-05-01
AA-AA-000-0000,kri0003,-3,12.04765528,34865.864,10.45926352,2023-05-01
AA-AA-000-0000,kri0003,-3,12.49597882,35069.448,10.4650856,2023-05-01
AA-AA-000-0000,kri0003,-3,12.94539471,35273.032,10.47087398,2023-05-01
AA-AA-000-0000,kri0003,-3,13.39589349,35476.616,10.47662905,2023-05-01
AA-AA-000-0000,kri0003,-3,13.84746586,35680.2,10.48235119,2023-05-01
AA-AA-000-0000,kri0003,-3,14.30010265,35883.784,10.48804077,2023-05-01
AA-AA-000-0000,kri0003,-3,14.75379481,36087.368,10.49369817,2023-05-01
AA-AA-000-0000,kri0003,-3,15.20853341,36290.952,10.49932373,2023-05-01
AA-AA-000-0000,kri0003,-3,15.66430967,36494.536,10.50491783,2023-05-01
AA-AA-000-0000,kri0003,-3,16.12111492,36698.12,10.51048081,2023-05-01
AA-AA-000-0000,kri0003,-3,16.5789406,36901.704,10.51601301,2023-05-01
AA-AA-000-0000,kri0003,-3,17.03777829,37105.288,10.52151477,2023-05-01
AA-AA-000-0000,kri0003,-3,17.49761966,37308.872,10.52698643,2023-05-01
AA-AA-000-0000,kri0003,-3,17.95845651,37512.456,10.53242832,2023-05-01
AA-AA-000-0000,kri0003,-3,18.42028075,37716.04,10.53784075,2023-05-01
AA-AA-000-0000,kri0003,-3,18.88308439,37919.624,10.54322404,2023-05-01
AA-AA-000-0000,kri0003,-3,19.34685956,38123.208,10.54857851,2023-05-01
AA-AA-000-0000,kri0003,-3,19.81159849,38326.792,10.55390446,2023-05-01
AA-AA-000-0000,kri0003,-3,20.2772935,38530.376,10.5592022,2023-05-01
AA-AA-000-0000,kri0003,-3,20.74393703,38733.96,10.56447201,2023-05-01
AA-AA-000-0000,kri0003,-3,21.21152161,38937.544,10.56971421,2023-05-01
AA-AA-000-0000,kri0003,-3,21.68003987,39141.128,10.57492906,2023-05-01
AA-AA-000-0000,kri0003,-3,22.14948453,39344.712,10.58011686,2023-05-01
AA-AA-000-0000,kri0003,-3,22.61984842,39548.296,10.58527789,2023-05-01
AA-AA-000-0000,kri0003,-3,23.09112444,39751.88,10.59041241,2023-05-01
AA-AA-000-0000,kri0003,-3,23.5633056,39955.464,10.59552071,2023-05-01
AA-AA-000-0000,kri0003,-3,24.03638499,40159.048,10.60060305,2023-05-01
AA-AA-000-0000,kri0003,-3,24.51035578,40362.632,10.60565969,2023-05-01
AA-AA-000-0000,kri0003,-3,24.98521125,40566.216,10.61069088,2023-05-01
AA-AA-000-0000,kri0003,-3,25.46094473,40769.8,10.61569689,2023-05-01
AA-AA-000-0000,kri0003,-3,25.93754966,40973.384,10.62067796,2023-05-01
AA-AA-000-0000,kri0003,-3,26.41501955,41176.968,10.62563435,2023-05-01
AA-AA-000-0000,kri0003,-3,26.893348,41380.552,10.63056629,2023-05-01
AA-AA-000-0000,kri0003,-3,27.37252868,41584.136,10.63547403,2023-05-01
AA-AA-000-0000,kri0003,-3,27.85255534,41787.72,10.6403578,2023-05-01
AA-AA-000-0000,kri0003,-3,28.3334218,41991.304,10.64521783,2023-05-01
AA-AA-000-0000,kri0003,-3,28.81512196,42194.888,10.65005436,2023-05-01
AA-AA-000-0000,kri0003,-3,29.29764979,42398.472,10.6548676,2023-05-01
AA-AA-000-0000,kri0003,-3,29.78099935,42602.056,10.65965779,2023-05-01
AA-AA-000-0000,kri0003,-3,30.26516475,42805.64,10.66442515,2023-05-01
AA-AA-000-0000,kri0003,-3,30.75014018,43009.224,10.66916988,2023-05-01
AA-AA-000-0000,kri0003,-3,31.23591988,43212.808,10.67389221,2023-05-01
AA-AA-000-0000,kri0003,-3,31.72249819,43416.392,10.67859234,2023-05-01
AA-AA-000-0000,kri0003,-3,32.20986949,43619.976,10.68327049,2023-05-01
AA-AA-000-0000,kri0003,-3,32.69802824,43823.56,10.68792685,2023-05-01
AA-AA-000-0000,kri0003,-3,33.18696895,44027.144,10.69256163,2023-05-01
AA-AA-000-0000,kri0003,-3,33.67668622,44230.728,10.69717503,2023-05-01
AA-AA-000-0000,kri0003,-3,34.16717468,44434.312,10.70176724,2023-05-01
AA-AA-000-0000,kri0003,-3,34.65842904,44637.896,10.70633846,2023-05-01
AA-AA-000-0000,kri0003,-3,35.15044406,44841.48,10.71088888,2023-05-01
AA-AA-000-0000,kri0003,-3,35.64321458,45045.064,10.71541869,2023-05-01
AA-AA-000-0000,kri0003,-3,36.13673548,45248.648,10.71992807,2023-05-01
AA-AA-000-0000,kri0003,-3,36.63100169,45452.232,10.72441721,2023-05-01
AA-AA-000-0000,kri0003,-3,37.12600821,45655.816,10.72888628,2023-05-01
AA-AA-000-0000,kri0003,-3,37.62175011,45859.4,10.73333547,2023-05-01
AA-AA-000-0000,kri0003,-3,38.11822249,46062.984,10.73776496,2023-05-01
AA-AA-000-0000,kri0003,-3,38.6154205,46266.568,10.74217491,2023-05-01
AA-AA-000-0000,kri0003,-3,39.11333937,46470.152,10.74656549,2023-05-01
AA-AA-000-0000,kri0003,-3,39.61197437,46673.736,10.75093689,2023-05-01
AA-AA-000-0000,kri0003,-3,40.11132081,46877.32,10.75528926,2023-05-01
AA-AA-000-0000,kri0003,-3,40.61137407,47080.904,10.75962276,2023-05-01
AA-AA-000-0000,kri0003,-3,41.11212955,47284.488,10.76393757,2023-05-01
AA-AA-000-0000,kri0003,-3,41.61358275,47488.072,10.76823384,2023-05-01
AA-AA-000-0000,kri0003,-3,42.11572917,47691.656,10.77251173,2023-05-01
AA-AA-000-0000,kri0003,-3,42.61856437,47895.24,10.7767714,2023-05-01
AA-AA-000-0000,kri0003,-3,43.12208398,48098.824,10.78101301,2023-05-01
AA-AA-000-0000,kri0003,-3,43.62628364,48302.408,10.78523669,2023-05-01
AA-AA-000-0000,kri0003,-3,44.13115908,48505.992,10.78944262,2023-05-01
AA-AA-000-0000,kri0003,-3,44.63670603,48709.576,10.79363092,2023-05-01
AA-AA-000-0000,kri0003,-3,45.14292029,48913.16,10.79780176,2023-05-01
AA-AA-000-0000,kri0003,-3,45.64979769,49116.744,10.80195527,2023-05-01
AA-AA-000-0000,kri0003,-3,46.15733413,49320.328,10.80609161,2023-05-01
AA-AA-000-0000,kri0003,-3,46.66552552,49523.912,10.8102109,2023-05-01
AA-AA-000-0000,kri0003,-3,47.17436783,49727.496,10.8143133,2023-05-01
AA-AA-000-0000,kri0003,-3,47.68385707,49931.08,10.81839893,2023-05-01
AA-AA-000-0000,kri0003,-3,48.19398928,50134.664,10.82246794,2023-05-01
AA-AA-000-0000,kri0003,-3,48.70476055,50338.248,10.82652046,2023-05-01
AA-AA-000-0000,kri0003,-3,49.21616701,50541.832,10.83055663,2023-05-01
AA-AA-000-0000,kri0003,-3,49.72820482,50745.416,10.83457657,2023-05-01
AA-AA-000-0000,kri0003,-3,50.24087019,50949,10.83858041,2023-05-01
AA-AA-000-0000,kri0003,-3,50.75415936,51152.584,10.84256829,2023-05-01
AA-AA-000-0000,kri0003,-2,0.235270216,13082.376,9.47902126,2023-05-01
AA-AA-000-0000,kri0003,-2,0.651287253,13285.96,9.494463118,2023-05-01
AA-AA-000-0000,kri0003,-2,1.070427478,13489.544,9.509670146,2023-05-01
AA-AA-000-0000,kri0003,-2,1.49262045,13693.128,9.52464938,2023-05-01
AA-AA-000-0000,kri0003,-2,1.917798336,13896.712,9.539407544,2023-05-01
AA-AA-000-0000,kri0003,-2,2.345895777,14100.296,9.553951069,2023-05-01
AA-AA-000-0000,kri0003,-2,2.776849768,14303.88,9.568286108,2023-05-01
AA-AA-000-0000,kri0003,-2,3.210599535,14507.464,9.582418555,2023-05-01
AA-AA-000-0000,kri0003,-2,3.647086431,14711.048,9.596354055,2023-05-01
AA-AA-000-0000,kri0003,-2,4.086253831,14914.632,9.610098023,2023-05-01
AA-AA-000-0000,kri0003,-2,4.528047033,15118.216,9.623655653,2023-05-01
AA-AA-000-0000,kri0003,-2,4.972413176,15321.8,9.63703193,2023-05-01
AA-AA-000-0000,kri0003,-2,5.419301144,15525.384,9.650231641,2023-05-01
AA-AA-000-0000,kri0003,-2,5.868661493,15728.968,9.663259387,2023-05-01
AA-AA-000-0000,kri0003,-2,6.320446377,15932.552,9.676119591,2023-05-01
AA-AA-000-0000,kri0003,-2,6.774609468,16136.136,9.688816508,2023-05-01
AA-AA-000-0000,kri0003,-2,7.2311059,16339.72,9.701354232,2023-05-01
AA-AA-000-0000,kri0003,-2,7.689892196,16543.304,9.713736707,2023-05-01
AA-AA-000-0000,kri0003,-2,8.150926217,16746.888,9.725967729,2023-05-01
AA-AA-000-0000,kri0003,-2,8.614167097,16950.472,9.738050959,2023-05-01
AA-AA-000-0000,kri0003,-2,9.079575195,17154.056,9.749989926,2023-05-01
AA-AA-000-0000,kri0003,-2,9.547112043,17357.64,9.761788034,2023-05-01
AA-AA-000-0000,kri0003,-2,10.0167403,17561.224,9.773448569,2023-05-01
AA-AA-000-0000,kri0003,-2,10.48842369,17764.808,9.784974701,2023-05-01
AA-AA-000-0000,kri0003,-2,10.962127,17968.392,9.796369493,2023-05-01
AA-AA-000-0000,kri0003,-2,11.43781599,18171.976,9.807635906,2023-05-01
AA-AA-000-0000,kri0003,-2,11.91545739,18375.56,9.8187768,2023-05-01
AA-AA-000-0000,kri0003,-2,12.39501883,18579.144,9.82979494,2023-05-01
AA-AA-000-0000,kri0003,-2,12.87646884,18782.728,9.840693003,2023-05-01
AA-AA-000-0000,kri0003,-2,13.3597768,18986.312,9.851473577,2023-05-01
AA-AA-000-0000,kri0003,-2,13.8449129,19189.896,9.862139169,2023-05-01
AA-AA-000-0000,kri0003,-2,14.33184813,19393.48,9.872692206,2023-05-01
AA-AA-000-0000,kri0003,-2,14.82055424,19597.064,9.883135038,2023-05-01
AA-AA-000-0000,kri0003,-2,15.31100369,19800.648,9.893469943,2023-05-01
AA-AA-000-0000,kri0003,-2,15.80316967,20004.232,9.90369913,2023-05-01
AA-AA-000-0000,kri0003,-2,16.29702604,20207.816,9.913824739,2023-05-01
AA-AA-000-0000,kri0003,-2,16.79254732,20411.4,9.923848847,2023-05-01
AA-AA-000-0000,kri0003,-2,17.28970866,20614.984,9.933773469,2023-05-01
AA-AA-000-0000,kri0003,-2,17.78848582,20818.568,9.94360056,2023-05-01
AA-AA-000-0000,kri0003,-2,18.28885517,21022.152,9.953332018,2023-05-01
AA-AA-000-0000,kri0003,-2,18.79079362,21225.736,9.962969687,2023-05-01
AA-AA-000-0000,kri0003,-2,19.29427867,21429.32,9.972515357,2023-05-01
AA-AA-000-0000,kri0003,-2,19.7992883,21632.904,9.981970768,2023-05-01
AA-AA-000-0000,kri0003,-2,20.30580107,21836.488,9.991337611,2023-05-01
AA-AA-000-0000,kri0003,-2,20.81379599,22040.072,10.00061753,2023-05-01
AA-AA-000-0000,kri0003,-2,21.32325257,22243.656,10.00981212,2023-05-01
AA-AA-000-0000,kri0003,-2,21.8341508,22447.24,10.01892295,2023-05-01
AA-AA-000-0000,kri0003,-2,22.3464711,22650.824,10.02795151,2023-05-01
AA-AA-000-0000,kri0003,-2,22.86019435,22854.408,10.03689929,2023-05-01
AA-AA-000-0000,kri0003,-2,23.37530184,23057.992,10.04576771,2023-05-01
AA-AA-000-0000,kri0003,-2,23.89177528,23261.576,10.05455818,2023-05-01
AA-AA-000-0000,kri0003,-2,24.40959677,23465.16,10.06327205,2023-05-01
AA-AA-000-0000,kri0003,-2,24.92874881,23668.744,10.07191064,2023-05-01
AA-AA-000-0000,kri0003,-2,25.44921426,23872.328,10.08047524,2023-05-01
AA-AA-000-0000,kri0003,-2,25.97097637,24075.912,10.08896712,2023-05-01
AA-AA-000-0000,kri0003,-2,26.49401872,24279.496,10.09738749,2023-05-01
AA-AA-000-0000,kri0003,-2,27.01832524,24483.08,10.10573755,2023-05-01
AA-AA-000-0000,kri0003,-2,27.5438802,24686.664,10.11401846,2023-05-01
AA-AA-000-0000,kri0003,-2,28.07066818,24890.248,10.12223136,2023-05-01
AA-AA-000-0000,kri0003,-2,28.59867408,25093.832,10.13037736,2023-05-01
AA-AA-000-0000,kri0003,-2,29.12788313,25297.416,10.13845754,2023-05-01
AA-AA-000-0000,kri0003,-2,29.65828081,25501,10.14647295,2023-05-01
AA-AA-000-0000,kri0003,-2,30.18985292,25704.584,10.15442462,2023-05-01
AA-AA-000-0000,kri0003,-2,30.72258554,25908.168,10.16231356,2023-05-01
AA-AA-000-0000,kri0003,-2,31.25646502,26111.752,10.17014076,2023-05-01
AA-AA-000-0000,kri0003,-2,31.79147797,26315.336,10.17790717,2023-05-01
AA-AA-000-0000,kri0003,-2,32.32761126,26518.92,10.18561372,2023-05-01
AA-AA-000-0000,kri0003,-2,32.86485202,26722.504,10.19326134,2023-05-01
AA-AA-000-0000,kri0003,-2,33.40318761,26926.088,10.20085091,2023-05-01
AA-AA-000-0000,kri0003,-2,33.94260563,27129.672,10.20838332,2023-05-01
AA-AA-000-0000,kri0003,-2,34.48309394,27333.256,10.21585941,2023-05-01
AA-AA-000-0000,kri0003,-2,35.02464059,27536.84,10.22328002,2023-05-01
AA-AA-000-0000,kri0003,-2,35.56723387,27740.424,10.23064598,2023-05-01
AA-AA-000-0000,kri0003,-2,36.11086227,27944.008,10.23795807,2023-05-01
AA-AA-000-0000,kri0003,-2,36.65551451,28147.592,10.24521709,2023-05-01
AA-AA-000-0000,kri0003,-2,37.20117949,28351.176,10.25242379,2023-05-01
AA-AA-000-0000,kri0003,-2,37.74784633,28554.76,10.25957893,2023-05-01
AA-AA-000-0000,kri0003,-2,38.29550434,28758.344,10.26668323,2023-05-01
AA-AA-000-0000,kri0003,-2,38.844143,28961.928,10.27373742,2023-05-01
AA-AA-000-0000,kri0003,-2,39.393752,29165.512,10.28074219,2023-05-01
AA-AA-000-0000,kri0003,-2,39.94432118,29369.096,10.28769824,2023-05-01
AA-AA-000-0000,kri0003,-2,40.49584059,29572.68,10.29460624,2023-05-01
AA-AA-000-0000,kri0003,-2,41.04830044,29776.264,10.30146685,2023-05-01
AA-AA-000-0000,kri0003,-2,41.60169108,29979.848,10.3082807,2023-05-01
AA-AA-000-0000,kri0003,-2,42.15600306,30183.432,10.31504844,2023-05-01
AA-AA-000-0000,kri0003,-2,42.71122706,30387.016,10.32177069,2023-05-01
AA-AA-000-0000,kri0003,-2,43.26735395,30590.6,10.32844805,2023-05-01
AA-AA-000-0000,kri0003,-2,43.82437472,30794.184,10.33508112,2023-05-01
AA-AA-000-0000,kri0003,-2,44.38228052,30997.768,10.34167048,2023-05-01
AA-AA-000-0000,kri0003,-2,44.94106264,31201.352,10.34821671,2023-05-01
AA-AA-000-0000,kri0003,-2,45.50071253,31404.936,10.35472036,2023-05-01
AA-AA-000-0000,kri0003,-2,46.06122176,31608.52,10.36118198,2023-05-01
AA-AA-000-0000,kri0003,-2,46.62258204,31812.104,10.36760213,2023-05-01
AA-AA-000-0000,kri0003,-2,47.18478521,32015.688,10.37398131,2023-05-01
AA-AA-000-0000,kri0003,-2,47.74782325,32219.272,10.38032006,2023-05-01
AA-AA-000-0000,kri0003,-2,48.31168826,32422.856,10.38661889,2023-05-01
AA-AA-000-0000,kri0003,-2,48.87637245,32626.44,10.39287828,2023-05-01
AA-AA-000-0000,kri0003,-2,49.44186818,32830.024,10.39909874,2023-05-01
AA-AA-000-0000,kri0003,-2,50.0081679,33033.608,10.40528075,2023-05-01
AA-AA-000-0000,kri0003,-2,50.5752642,33237.192,10.41142477,2023-05-01
AA-AA-000-0000,kri0003,-2,51.14314977,33440.776,10.41753127,2023-05-01
AA-AA-000-0000,kri0003,-2,51.71181741,33644.36,10.42360071,2023-05-01
AA-AA-000-0000,kri0003,-2,52.28126003,33847.944,10.42963354,2023-05-01
AA-AA-000-0000,kri0003,-2,52.85147065,34051.528,10.43563019,2023-05-01
AA-AA-000-0000,kri0003,-2,53.4224424,34255.112,10.44159109,2023-05-01
AA-AA-000-0000,kri0003,-2,53.9941685,34458.696,10.44751667,2023-05-01
AA-AA-000-0000,kri0003,-2,54.56664227,34662.28,10.45340734,2023-05-01
AA-AA-000-0000,kri0003,-2,55.13985714,34865.864,10.45926352,2023-05-01
AA-AA-000-0000,kri0003,-2,55.71380662,35069.448,10.4650856,2023-05-01
AA-AA-000-0000,kri0003,-2,56.28848433,35273.032,10.47087398,2023-05-01
AA-AA-000-0000,kri0003,-2,56.86388397,35476.616,10.47662905,2023-05-01
AA-AA-000-0000,kri0003,-2,57.43999934,35680.2,10.48235119,2023-05-01
AA-AA-000-0000,kri0003,-2,58.01682432,35883.784,10.48804077,2023-05-01
AA-AA-000-0000,kri0003,-2,58.59435287,36087.368,10.49369817,2023-05-01
AA-AA-000-0000,kri0003,-2,59.17257906,36290.952,10.49932373,2023-05-01
AA-AA-000-0000,kri0003,-2,59.75149702,36494.536,10.50491783,2023-05-01
AA-AA-000-0000,kri0003,-2,60.33110097,36698.12,10.51048081,2023-05-01
AA-AA-000-0000,kri0003,-2,60.91138521,36901.704,10.51601301,2023-05-01
AA-AA-000-0000,kri0003,-2,61.49234412,37105.288,10.52151477,2023-05-01
AA-AA-000-0000,kri0003,-2,62.07397216,37308.872,10.52698643,2023-05-01
AA-AA-000-0000,kri0003,-2,62.65626384,37512.456,10.53242832,2023-05-01
AA-AA-000-0000,kri0003,-2,63.23921379,37716.04,10.53784075,2023-05-01
AA-AA-000-0000,kri0003,-2,63.82281667,37919.624,10.54322404,2023-05-01
AA-AA-000-0000,kri0003,-2,64.40706723,38123.208,10.54857851,2023-05-01
AA-AA-000-0000,kri0003,-2,64.9919603,38326.792,10.55390446,2023-05-01
AA-AA-000-0000,kri0003,-2,65.57749076,38530.376,10.5592022,2023-05-01
AA-AA-000-0000,kri0003,-2,66.16365357,38733.96,10.56447201,2023-05-01
AA-AA-000-0000,kri0003,-2,66.75044374,38937.544,10.56971421,2023-05-01
AA-AA-000-0000,kri0003,-2,67.33785637,39141.128,10.57492906,2023-05-01
AA-AA-000-0000,kri0003,-2,67.9258866,39344.712,10.58011686,2023-05-01
AA-AA-000-0000,kri0003,-2,68.51452964,39548.296,10.58527789,2023-05-01
AA-AA-000-0000,kri0003,-2,69.10378078,39751.88,10.59041241,2023-05-01
AA-AA-000-0000,kri0003,-2,69.69363534,39955.464,10.59552071,2023-05-01
AA-AA-000-0000,kri0003,-2,70.28408871,40159.048,10.60060305,2023-05-01
AA-AA-000-0000,kri0003,-2,70.87513636,40362.632,10.60565969,2023-05-01
AA-AA-000-0000,kri0003,-2,71.46677379,40566.216,10.61069088,2023-05-01
AA-AA-000-0000,kri0003,-2,72.05899656,40769.8,10.61569689,2023-05-01
AA-AA-000-0000,kri0003,-2,72.6518003,40973.384,10.62067796,2023-05-01
AA-AA-000-0000,kri0003,-2,73.24518069,41176.968,10.62563435,2023-05-01
AA-AA-000-0000,kri0003,-2,73.83913344,41380.552,10.63056629,2023-05-01
AA-AA-000-0000,kri0003,-2,74.43365434,41584.136,10.63547403,2023-05-01
AA-AA-000-0000,kri0003,-2,75.02873923,41787.72,10.6403578,2023-05-01
AA-AA-000-0000,kri0003,-2,75.62438399,41991.304,10.64521783,2023-05-01
AA-AA-000-0000,kri0003,-2,76.22058455,42194.888,10.65005436,2023-05-01
AA-AA-000-0000,kri0003,-2,76.8173369,42398.472,10.6548676,2023-05-01
AA-AA-000-0000,kri0003,-2,77.41463706,42602.056,10.65965779,2023-05-01
AA-AA-000-0000,kri0003,-2,78.01248111,42805.64,10.66442515,2023-05-01
AA-AA-000-0000,kri0003,-2,78.61086518,43009.224,10.66916988,2023-05-01
